group_id,id,label
WijkenEnBuurten,09461,wel nader toe te delen
WijkenEnBuurten,09510,niet nader toe te delen
WijkenEnBuurten,09511,wel nader toe te delen
WijkenEnBuurten,09570,niet nader toe te delen
WijkenEnBuurten,09571,wel nader toe te delen
WijkenEnBuurten,09620,niet nader toe te delen
WijkenEnBuurten,09621,wel nader toe te delen
WijkenEnBuurten,09650,niet nader toe te delen
WijkenEnBuurten,09651,wel nader toe te delen
WijkenEnBuurten,09710,niet nader toe te delen
WijkenEnBuurten,09711,wel nader toe te delen
WijkenEnBuurten,09810,niet nader toe te delen
WijkenEnBuurten,09811,wel nader toe te delen
WijkenEnBuurten,09830,niet nader toe te delen
WijkenEnBuurten,09831,wel nader toe te delen
WijkenEnBuurten,09840,niet nader toe te delen
WijkenEnBuurten,09841,wel nader toe te delen
WijkenEnBuurten,09860,niet nader toe te delen
WijkenEnBuurten,09861,wel nader toe te delen
WijkenEnBuurten,09880,niet nader toe te delen
WijkenEnBuurten,09881,wel nader toe te delen
WijkenEnBuurten,09940,niet nader toe te delen
WijkenEnBuurten,09941,wel nader toe te delen
WijkenEnBuurten,09950,niet nader toe te delen
WijkenEnBuurten,09951,wel nader toe te delen
WijkenEnBuurten,15070,niet nader toe te delen
WijkenEnBuurten,15071,wel nader toe te delen
WijkenEnBuurten,15090,niet nader toe te delen
WijkenEnBuurten,15091,wel nader toe te delen
WijkenEnBuurten,15250,niet nader toe te delen
WijkenEnBuurten,15251,wel nader toe te delen
WijkenEnBuurten,15810,niet nader toe te delen
WijkenEnBuurten,15811,wel nader toe te delen
WijkenEnBuurten,15860,niet nader toe te delen
WijkenEnBuurten,15861,wel nader toe te delen
WijkenEnBuurten,15980,niet nader toe te delen
WijkenEnBuurten,15981,wel nader toe te delen
WijkenEnBuurten,16210,niet nader toe te delen
WijkenEnBuurten,16211,wel nader toe te delen
WijkenEnBuurten,16401,wel nader toe te delen
WijkenEnBuurten,16410,niet nader toe te delen
WijkenEnBuurten,16411,wel nader toe te delen
WijkenEnBuurten,16510,niet nader toe te delen
WijkenEnBuurten,16511,wel nader toe te delen
WijkenEnBuurten,16520,niet nader toe te delen
WijkenEnBuurten,16521,wel nader toe te delen
WijkenEnBuurten,16550,niet nader toe te delen
WijkenEnBuurten,16551,wel nader toe te delen
WijkenEnBuurten,16580,niet nader toe te delen
WijkenEnBuurten,16581,wel nader toe te delen
WijkenEnBuurten,16590,niet nader toe te delen
WijkenEnBuurten,16591,wel nader toe te delen
WijkenEnBuurten,16630,niet nader toe te delen
WijkenEnBuurten,16631,wel nader toe te delen
WijkenEnBuurten,16670,niet nader toe te delen
WijkenEnBuurten,16671,wel nader toe te delen
WijkenEnBuurten,16690,niet nader toe te delen
WijkenEnBuurten,16691,wel nader toe te delen
WijkenEnBuurten,16740,niet nader toe te delen
WijkenEnBuurten,16741,wel nader toe te delen
WijkenEnBuurten,16760,niet nader toe te delen
WijkenEnBuurten,16761,wel nader toe te delen
WijkenEnBuurten,16801,wel nader toe te delen
WijkenEnBuurten,16810,niet nader toe te delen
WijkenEnBuurten,16811,wel nader toe te delen
WijkenEnBuurten,16840,niet nader toe te delen
WijkenEnBuurten,16841,wel nader toe te delen
WijkenEnBuurten,16850,niet nader toe te delen
WijkenEnBuurten,16851,wel nader toe te delen
WijkenEnBuurten,16901,wel nader toe te delen
WijkenEnBuurten,16950,niet nader toe te delen
WijkenEnBuurten,16951,wel nader toe te delen
WijkenEnBuurten,16960,niet nader toe te delen
WijkenEnBuurten,16961,wel nader toe te delen
WijkenEnBuurten,16990,niet nader toe te delen
WijkenEnBuurten,16991,wel nader toe te delen
WijkenEnBuurten,17001,wel nader toe te delen
WijkenEnBuurten,17010,niet nader toe te delen
WijkenEnBuurten,17011,wel nader toe te delen
WijkenEnBuurten,17020,niet nader toe te delen
WijkenEnBuurten,17021,wel nader toe te delen
WijkenEnBuurten,17050,niet nader toe te delen
WijkenEnBuurten,17051,wel nader toe te delen
WijkenEnBuurten,17060,niet nader toe te delen
WijkenEnBuurten,17061,wel nader toe te delen
WijkenEnBuurten,17080,niet nader toe te delen
WijkenEnBuurten,17081,wel nader toe te delen
WijkenEnBuurten,17090,niet nader toe te delen
WijkenEnBuurten,17091,wel nader toe te delen
WijkenEnBuurten,17110,niet nader toe te delen
WijkenEnBuurten,17111,wel nader toe te delen
WijkenEnBuurten,17140,niet nader toe te delen
WijkenEnBuurten,17141,wel nader toe te delen
WijkenEnBuurten,17190,niet nader toe te delen
WijkenEnBuurten,17191,wel nader toe te delen
WijkenEnBuurten,17210,niet nader toe te delen
WijkenEnBuurten,17211,wel nader toe te delen
WijkenEnBuurten,17220,niet nader toe te delen
WijkenEnBuurten,17221,wel nader toe te delen
WijkenEnBuurten,17230,niet nader toe te delen
WijkenEnBuurten,17231,wel nader toe te delen
WijkenEnBuurten,17240,niet nader toe te delen
WijkenEnBuurten,17241,wel nader toe te delen
WijkenEnBuurten,17280,niet nader toe te delen
WijkenEnBuurten,17281,wel nader toe te delen
WijkenEnBuurten,17290,niet nader toe te delen
WijkenEnBuurten,17291,wel nader toe te delen
WijkenEnBuurten,17301,wel nader toe te delen
WijkenEnBuurten,17310,niet nader toe te delen
WijkenEnBuurten,17311,wel nader toe te delen
WijkenEnBuurten,17340,niet nader toe te delen
WijkenEnBuurten,17341,wel nader toe te delen
WijkenEnBuurten,17350,niet nader toe te delen
WijkenEnBuurten,17351,wel nader toe te delen
WijkenEnBuurten,17401,wel nader toe te delen
WijkenEnBuurten,17420,niet nader toe te delen
WijkenEnBuurten,17421,wel nader toe te delen
WijkenEnBuurten,17710,niet nader toe te delen
WijkenEnBuurten,17711,wel nader toe te delen
WijkenEnBuurten,17730,niet nader toe te delen
WijkenEnBuurten,17731,wel nader toe te delen
WijkenEnBuurten,17740,niet nader toe te delen
WijkenEnBuurten,17741,wel nader toe te delen
WijkenEnBuurten,17830,niet nader toe te delen
WijkenEnBuurten,17831,wel nader toe te delen
WijkenEnBuurten,18420,niet nader toe te delen
WijkenEnBuurten,18421,wel nader toe te delen
WijkenEnBuurten,18590,niet nader toe te delen
WijkenEnBuurten,18591,wel nader toe te delen
WijkenEnBuurten,18760,niet nader toe te delen
WijkenEnBuurten,18761,wel nader toe te delen
WijkenEnBuurten,18830,niet nader toe te delen
WijkenEnBuurten,18831,wel nader toe te delen
WijkenEnBuurten,18840,niet nader toe te delen
WijkenEnBuurten,18841,wel nader toe te delen
WijkenEnBuurten,18910,niet nader toe te delen
WijkenEnBuurten,18911,wel nader toe te delen
WijkenEnBuurten,18920,niet nader toe te delen
WijkenEnBuurten,18921,wel nader toe te delen
WijkenEnBuurten,18940,niet nader toe te delen
WijkenEnBuurten,18941,wel nader toe te delen
WijkenEnBuurten,18950,niet nader toe te delen
WijkenEnBuurten,18951,wel nader toe te delen
WijkenEnBuurten,18960,niet nader toe te delen
WijkenEnBuurten,18961,wel nader toe te delen
WijkenEnBuurten,19001,wel nader toe te delen
WijkenEnBuurten,19010,niet nader toe te delen
WijkenEnBuurten,19011,wel nader toe te delen
WijkenEnBuurten,19030,niet nader toe te delen
WijkenEnBuurten,19031,wel nader toe te delen
WijkenEnBuurten,19040,niet nader toe te delen
WijkenEnBuurten,19041,wel nader toe te delen
WijkenEnBuurten,19080,niet nader toe te delen
WijkenEnBuurten,19081,wel nader toe te delen
WijkenEnBuurten,19110,niet nader toe te delen
WijkenEnBuurten,19111,wel nader toe te delen
WijkenEnBuurten,19160,niet nader toe te delen
WijkenEnBuurten,19161,wel nader toe te delen
WijkenEnBuurten,19240,niet nader toe te delen
WijkenEnBuurten,19241,wel nader toe te delen
WijkenEnBuurten,19260,niet nader toe te delen
WijkenEnBuurten,19261,wel nader toe te delen
WijkenEnBuurten,19270,niet nader toe te delen
WijkenEnBuurten,19271,wel nader toe te delen
WijkenEnBuurten,19301,wel nader toe te delen
WijkenEnBuurten,19310,niet nader toe te delen
WijkenEnBuurten,19311,wel nader toe te delen
WijkenEnBuurten,19550,niet nader toe te delen
WijkenEnBuurten,19551,wel nader toe te delen
WijkenEnBuurten,19870,niet nader toe te delen
WijkenEnBuurten,19871,wel nader toe te delen
WijkenEnBuurten,GEM9999,gemeenten; niet in te delen
WijkenEnBuurten,BU06270201,bomenwijk
WijkenEnBuurten,BU06430005,prinsessenbuurt
WijkenEnBuurten,BU06430006,koninginnenbuurt
WijkenEnBuurten,BU06430007,wibautsraat en lorentzweg
WijkenEnBuurten,BU06430008,molenwerf en omstreken
WijkenEnBuurten,BU06430010,industrieterrein
WijkenEnBuurten,BU06430011,versrpeide huizen lekkerkerk
WijkenEnBuurten,BU06430106,krimpen centrum
WijkenEnBuurten,BU06430107,industrieterrein krimpen
WijkenEnBuurten,BU06430108,lekdijk
WijkenEnBuurten,BU19490000,st. annaparochie
WijkenEnBuurten,BU19490001,st. annaparochie   oudebildtdijk
WijkenEnBuurten,BU19490002,st. annaparochie   nieuwebildtdijk
WijkenEnBuurten,BU19490003,nij altoenae
WijkenEnBuurten,BU19490004,st. jacobiparochie
WijkenEnBuurten,BU19490005,st. jacobiparochie   oudebildtdijk
WijkenEnBuurten,BU19490008,st. annaparochie   verspreide huizen
WijkenEnBuurten,BU19490009,st. jacobiparochie   verspreide huizen
WijkenEnBuurten,BU19490100,vrouwenparochie
WijkenEnBuurten,BU19490101,oudebildtzijl
WijkenEnBuurten,BU19490102,oudebildtzijl   oudebildtdijk
WijkenEnBuurten,BU19490103,oudebildtzijl   nieuwebildtdijk
WijkenEnBuurten,BU19490108,vrouwenparochie   verspreide huizen
WijkenEnBuurten,BU19490109,oudebildtzijl   verspreide huizen
WijkenEnBuurten,BU19490200,minnertsga
WijkenEnBuurten,BU19490201,minnertsga   verspreide huizen
WijkenEnBuurten,BU19490300,franeker   binnenstad
WijkenEnBuurten,BU19490301,franeker   professorenbuurt
WijkenEnBuurten,BU19490302,"franeker   stationsbuurt, o. en z. indus"
WijkenEnBuurten,BU19490303,"franeker   vliet, tuinen en frisia"
WijkenEnBuurten,BU19490304,franeker   kaatsersbuurt
WijkenEnBuurten,BU19490305,franeker   c. van saarloosstraat e.o.
WijkenEnBuurten,BU19490306,franeker   hamburgerrak en het want
WijkenEnBuurten,BU19490307,franeker   schalsumerplan en arkens
WijkenEnBuurten,BU19490308,"franeker   watertoren, bloemketerp en ze"
WijkenEnBuurten,BU19490309,franeker   verspreide huizen
WijkenEnBuurten,BU19490400,dongjum
WijkenEnBuurten,BU19490401,firdgum
WijkenEnBuurten,BU19490402,klooster lidlum
WijkenEnBuurten,BU19490403,oosterbierum
WijkenEnBuurten,BU19490404,tzummarum
WijkenEnBuurten,BU19490407,dongjum   verspreide huizen
WijkenEnBuurten,BU19490408,oosterbierum   verspreide huizen
WijkenEnBuurten,BU19490409,tzummarum   verspreide huizen
WijkenEnBuurten,BU19490500,boer
WijkenEnBuurten,BU19490501,peins
WijkenEnBuurten,BU19490502,ried
WijkenEnBuurten,BU19490503,schalsum
WijkenEnBuurten,BU19490504,zweins
WijkenEnBuurten,BU19490508,peins   verspreide huizen
WijkenEnBuurten,BU19490509,ried   verspreide huizen
WijkenEnBuurten,BU19490600,achlum
WijkenEnBuurten,BU19490601,hitzum
WijkenEnBuurten,BU19490602,tzum
WijkenEnBuurten,BU19490607,achlum   verspreide huizen
WijkenEnBuurten,BU19490608,hitzum   verspreide huizen
WijkenEnBuurten,BU19490609,tzum   verspreide huizen
WijkenEnBuurten,BU19490700,herbaijum
WijkenEnBuurten,BU19490701,pietersbierum
WijkenEnBuurten,BU19490702,sexbierum
WijkenEnBuurten,BU19490707,herbaijum   verspreide huizen
WijkenEnBuurten,BU19490708,pietersbierum   verspreide huizen
WijkenEnBuurten,BU19490709,sexbierum   verspreide huizen
WijkenEnBuurten,BU19490800,franeker   sexbierumerplan
WijkenEnBuurten,BU19490801,"franeker   't war, witzens en groot lank"
WijkenEnBuurten,BU19490802,franeker   zuid
WijkenEnBuurten,BU19490803,franeker   industriegeb. west en bedrijv
WijkenEnBuurten,BU19490900,wjelsryp
WijkenEnBuurten,BU19490901,baaium
WijkenEnBuurten,BU19490902,spannum
WijkenEnBuurten,BU19490907,wjelsryp   verspreide huizen
WijkenEnBuurten,BU19490908,spannum   verspreide huizen
WijkenEnBuurten,BU19491002,winsum
WijkenEnBuurten,BU19491008,winsum   verspreide huizen
WijkenEnBuurten,BU19491100,menaam
WijkenEnBuurten,BU19491101,dronryp
WijkenEnBuurten,BU19491102,skingen
WijkenEnBuurten,BU19491103,slappeterp
WijkenEnBuurten,BU19491108,menaam   verspreide huizen
WijkenEnBuurten,BU19491109,dronryp   verspreide huizen
WijkenEnBuurten,BU19491200,marsum
WijkenEnBuurten,BU19491201,deinum
WijkenEnBuurten,BU19491202,blessum
WijkenEnBuurten,BU19491203,boksum
WijkenEnBuurten,BU19491207,marsum   verspreide huizen
WijkenEnBuurten,BU19491208,deinum   verspreide huizen
WijkenEnBuurten,BU19491209,boksum   verspreide huizen
WijkenEnBuurten,BU19491300,berltsum
WijkenEnBuurten,BU19491301,wier
WijkenEnBuurten,BU19491309,berltsum   verspreide huizen
WijkenEnBuurten,BU19491400,bitgum
WijkenEnBuurten,BU19491401,bitgummole
WijkenEnBuurten,BU19491402,ingelum
WijkenEnBuurten,BU19491408,bitgum   verspreide huizen
WijkenEnBuurten,BU19491409,bitgummole   verspreide huizen
WijkenEnBuurten,WK194900,wijk 00   st. annaparochie e.o.
WijkenEnBuurten,WK194901,wijk 01   oudebildtzijl e.o.
WijkenEnBuurten,WK194902,wijk 02   minnertsga
WijkenEnBuurten,WK194903,wijk 03   franeker
WijkenEnBuurten,WK194904,wijk 04   tzummarum e.o.
WijkenEnBuurten,WK194905,wijk 05   ried e.o.
WijkenEnBuurten,WK194906,wijk 06   tzum e.o.
WijkenEnBuurten,WK194907,wijk 07   sexbierum e.o.
WijkenEnBuurten,WK194908,wijk 08   franeker zuidwest
WijkenEnBuurten,WK194909,wijk 09   wjelsryp e.o.
WijkenEnBuurten,WK194910,wijk 10   winsum
WijkenEnBuurten,WK194911,wijk 11   dronryp e.o.
WijkenEnBuurten,WK194912,wijk 12   marsum e.o.
WijkenEnBuurten,WK194913,wijk 13   berltsum e.o.
WijkenEnBuurten,WK194914,wijk 14   bitgummole e.o.
WijkenEnBuurten,BU04410291,burghorn en buitengebied
WijkenEnBuurten,BU04410292,"tolke, tjallewal en buitengebied"
WijkenEnBuurten,BU04410293,nes en buitengebied
WijkenEnBuurten,BU05750208,verspr.h. ten zuiden van de gemeente
WijkenEnBuurten,BU05750209,verspreide huizen in het centrum
WijkenEnBuurten,BU19610001,leerdam centrum
WijkenEnBuurten,BU19610002,leerdam west
WijkenEnBuurten,BU19610003,leerdam oost
WijkenEnBuurten,BU19610004,leerdam noord
WijkenEnBuurten,BU19610005,verspreide huizen leerdam
WijkenEnBuurten,BU19610006,kedichem
WijkenEnBuurten,BU19610007,schoonrewoerd
WijkenEnBuurten,BU19610100,oude stad
WijkenEnBuurten,BU19610102,de hagen
WijkenEnBuurten,BU19610103,vijfheerenlanden
WijkenEnBuurten,BU19610104,industrieterrein vianen
WijkenEnBuurten,BU19610105,monnikenhof en amaliastein
WijkenEnBuurten,BU19610107,verspreide huizen helsdingen
WijkenEnBuurten,BU19610109,overige verspreide huizen vianen
WijkenEnBuurten,BU19610200,hagestein
WijkenEnBuurten,BU19610207,verspreide huizen in het oosten
WijkenEnBuurten,BU19610208,verspreide huizen in het noorden
WijkenEnBuurten,BU19610209,verspreide huizen in het zuidwesten
WijkenEnBuurten,BU19610300,everdingen
WijkenEnBuurten,BU19610309,verspreide huizen everdingen
WijkenEnBuurten,BU19610400,lexmond kern
WijkenEnBuurten,BU19610500,ameide kern
WijkenEnBuurten,BU19610600,tienhoven kern
WijkenEnBuurten,BU19610700,meerkerk kern
WijkenEnBuurten,BU19610702,meerkerk polder
WijkenEnBuurten,BU19610800,hei  en boeicop kern
WijkenEnBuurten,BU19610900,leerbroek kern
WijkenEnBuurten,BU19610902,weverwijk
WijkenEnBuurten,BU19610903,leerbroek polder
WijkenEnBuurten,BU19611000,nieuwland kern
WijkenEnBuurten,WK196100,wijk 00 leerdam
WijkenEnBuurten,BU04411006,muggenburg
WijkenEnBuurten,BU04411007,muggenburg zuid
WijkenEnBuurten,BU04411780,witte paal
WijkenEnBuurten,BU19660000,bedum
WijkenEnBuurten,BU19660001,verspreide huizen bedum
WijkenEnBuurten,BU19660002,zuidwolde
WijkenEnBuurten,BU19660003,verspreide huizen zuidwolde
WijkenEnBuurten,BU19660004,onderdendam
WijkenEnBuurten,BU19660005,verspreide huizen onderdendam
WijkenEnBuurten,BU19660006,noordwolde
WijkenEnBuurten,BU19660007,verspreide huizen noordwolde
WijkenEnBuurten,BU19660100,winsum
WijkenEnBuurten,BU19660109,verspreide huizen winsum
WijkenEnBuurten,BU19660200,baflo
WijkenEnBuurten,BU19660209,verspreide huizen baflo
WijkenEnBuurten,BU19660300,adorp
WijkenEnBuurten,BU19660309,verspreide huizen adorp
WijkenEnBuurten,BU19660408,verspreide huizen in de nieuwe polders
WijkenEnBuurten,BU19660409,overige verspreide huizen
WijkenEnBuurten,BU19660500,uithuizermeeden
WijkenEnBuurten,BU19660504,hooilandseweg
WijkenEnBuurten,BU19660505,hefswal
WijkenEnBuurten,BU19660506,oudeschip
WijkenEnBuurten,BU19660507,oldenzijl
WijkenEnBuurten,BU19660508,eemshavengebied
WijkenEnBuurten,BU19660509,verspreide huizen uithuizermeeden
WijkenEnBuurten,BU19660600,kantens
WijkenEnBuurten,BU19660609,verspreide huizen kantens
WijkenEnBuurten,BU19660700,usquert
WijkenEnBuurten,BU19660708,verspreide huizen in de nieuwe polders
WijkenEnBuurten,BU19660709,overige verspreide huizen
WijkenEnBuurten,BU19660800,warffum
WijkenEnBuurten,BU19660900,ulrum
WijkenEnBuurten,BU19660903,vierhuizen
WijkenEnBuurten,BU19660904,niekerk
WijkenEnBuurten,BU19660905,lauwersoog
WijkenEnBuurten,BU19660906,haven lauwersoog
WijkenEnBuurten,BU19660908,landelijk gebied lauwersmeer
WijkenEnBuurten,BU19660909,verspreide huizen ulrum
WijkenEnBuurten,BU19661000,wehe den hoorn west
WijkenEnBuurten,BU19661004,schouwerzijl
WijkenEnBuurten,BU19661005,wehe den hoorn oost
WijkenEnBuurten,BU19661006,zuurdijk
WijkenEnBuurten,BU19661009,verspreide huizen leens
WijkenEnBuurten,BU19661100,eenrum
WijkenEnBuurten,BU19661103,kaakhorn
WijkenEnBuurten,BU19661108,verspreide huizen oude land
WijkenEnBuurten,BU19661109,verspreide huizen in het noorden
WijkenEnBuurten,BU19661200,kloosterburen
WijkenEnBuurten,BU19661209,verspreide huizen kloosterburen
WijkenEnBuurten,WK196600,wijk 00
WijkenEnBuurten,BU04411791,nes en buitengebied
WijkenEnBuurten,BU08242001,haaren 't eind
WijkenEnBuurten,BU08242002,haaren haaren
WijkenEnBuurten,BU08242003,noenes
WijkenEnBuurten,BU08242004,verspreide huizen in het oosten
WijkenEnBuurten,BU08242005,verspreide huizen in het westen
WijkenEnBuurten,WK082420,haaren
WijkenEnBuurten,BU08150921,mill centrum
WijkenEnBuurten,BU08150922,mill west
WijkenEnBuurten,BU08150923,brugse berg
WijkenEnBuurten,BU08150924,mill zuid
WijkenEnBuurten,BU08150925,bedrijventerrein het spoor
WijkenEnBuurten,BU08150926,bedrijventerrein de meeren
WijkenEnBuurten,BU08150927,verspreide huizen groespeel
WijkenEnBuurten,BU08150928,verspreide huizen achterdijk roijendijk
WijkenEnBuurten,BU08150929,verspreide huizen meren de gagel
WijkenEnBuurten,BU08151032,sint hubert
WijkenEnBuurten,BU08151033,verspreide huizen sint hubert
WijkenEnBuurten,BU08151234,wilbertoord
WijkenEnBuurten,BU08151235,verspreide huizen wilbertoord
WijkenEnBuurten,BU08151530,langenboom
WijkenEnBuurten,BU08151531,verspreide huizen langenboom
WijkenEnBuurten,WK081509,mill
WijkenEnBuurten,WK081510,sint hubert
WijkenEnBuurten,WK081512,wilbertoord
WijkenEnBuurten,WK081515,langenboom
WijkenEnBuurten,BU04411003,nesdijk
WijkenEnBuurten,BU04411004,groeneweg zuid
WijkenEnBuurten,BU04411005,groeneweg noord
WijkenEnBuurten,BU17341703,buitengebied homoet
Regions,GM1771,geldrop mierlo
Region,GM1771,geldrop mierlo
Regions,GM0226,duiven
